"name","archive_version","nrt","height","nonce","deltart"
"nyc",8,"1540995679438","1694836","9942565","217"
"nyc",8,"1540995679984","1694836","9942565","217"
"nyc",8,"1540995681914","1694836","9942565","219"
"nyc",8,"1540996010606","1694837","3758385955","332"
"nyc",8,"1540996010673","1694837","3758385955","332"
"nyc",8,"1540996010724","1694837","3758385955","332"
"nyc",8,"1540996012340","1694837","3758385955","334"
"nyc",8,"1540996152247","1694838","21521","144"
"nyc",8,"1540996152249","1694838","21521","144"
"nyc",8,"1540996152671","1694838","21521","144"
"nyc",8,"1540996154148","1694838","21521","146"
"nyc",8,"1540996172174","1694838","21521","164"
"nyc",8,"1540996463955","1694842","258236","27"
"nyc",8,"1540996464295","1694842","258236","28"
"nyc",8,"1540996751502","1694844","2868918272","16"
"nyc",8,"1540996751505","1694844","2868918272","16"
"nyc",8,"1540996751509","1694844","2868918272","16"
"nyc",8,"1540996881575","1694847","1107298480","36"
"nyc",8,"1540996881631","1694847","1107298480","36"
"nyc",8,"1540996881659","1694847","1107298480","36"
"nyc",8,"1540996881697","1694847","1107298480","36"
"nyc",8,"1540998056690","1694856","51167","171"
"nyc",8,"1540998408615","1694860","2684361097","91"
"nyc",8,"1540998408619","1694860","2684361097","91"
"nyc",8,"1540998650177","1694863","4262106405","117"
"nyc",8,"1540998650365","1694863","4262106405","117"
"nyc",8,"1540998651160","1694863","4262106405","118"
"nyc",8,"1540998893006","1694864","2164346986","51"
"nyc",8,"1540998894307","1694864","2164346986","52"
"nyc",8,"1540998894325","1694864","2164346986","52"
"nyc",8,"1540999267660","1694870","1431700152","190"
"nyc",8,"1540999743336","1694876","1574495","293"
"nyc",8,"1540999748277","1694876","1574495","298"
"nyc",8,"1541000769837","1694882","841110656","49"
"nyc",8,"1541001659519","1694889","234892900","67"
"nyc",8,"1541001659526","1694889","234892900","67"
"nyc",8,"1541003048402","1694900","796917834","164"
"nyc",8,"1541003048699","1694900","796917834","164"
"nyc",8,"1541003127658","1694901","47383","79"
"nyc",8,"1541003128965","1694901","47383","80"
"nyc",8,"1541004207731","1694911","8389944","9"
"nyc",8,"1541005074732","1694922","1073743471","55"
"nyc",8,"1541005386250","1694925","934794","214"
"nyc",8,"1541005386598","1694925","934794","214"
"nyc",8,"1541005879112","1694930","3937067219","40"
"nyc",8,"1541005879277","1694930","3937067219","40"
"nyc",8,"1541006750106","1694937","429658","260"
"nyc",8,"1541006750109","1694937","429658","260"
"nyc",8,"1541006750214","1694937","429658","260"
"nyc",8,"1541006750331","1694937","429658","260"
"nyc",8,"1541006950258","1694938","6999149","202"
"nyc",8,"1541008020892","1694944","805309145","20"
"nyc",8,"1541008020897","1694944","805309145","20"
"nyc",8,"1541008022572","1694944","805309145","22"
"nyc",8,"1541008190139","1694945","2415938309","50"
"nyc",8,"1541008190285","1694945","2415938309","50"
"nyc",8,"1541008766939","1694950","2827","363"
"nyc",8,"1541008768662","1694950","2827","365"
"nyc",8,"1541009122190","1694954","1744872209","22"
"nyc",8,"1541009125274","1694954","1744872209","25"
"nyc",8,"1541010961748","1694967","2701168396","118"
"nyc",8,"1541010961751","1694967","2701168396","118"
"nyc",8,"1541010961931","1694967","2701168396","118"
"nyc",8,"1541010963911","1694967","2701168396","120"
"nyc",8,"1541011081089","1694968","2147484095","121"
"nyc",8,"1541011081593","1694968","2147484095","121"
"nyc",8,"1541011628499","1694971","133570","18"
"nyc",8,"1541011628503","1694971","133570","18"
"nyc",8,"1541011643851","1694971","133570","33"
"nyc",8,"1541012057094","1694974","217350","265"
"nyc",8,"1541012057588","1694974","217350","265"
"nyc",8,"1541012098889","1694975","3221261831","44"
"nyc",8,"1541012276307","1694976","3758113786","58"
"nyc",8,"1541012276369","1694976","3758113786","58"
"nyc",8,"1541012277615","1694976","3758113786","59"
"nyc",8,"1541012562901","1694978","4943","16"
"nyc",8,"1541012567045","1694978","4943","21"
"nyc",8,"1541013779250","1694985","1677734694","253"
"nyc",8,"1541014219087","1694987","24357","420"
"nyc",8,"1541014839486","1694997","469798143","56"
"nyc",8,"1541015273459","1695001","1509466","280"
"nyc",8,"1541018141204","1695032","7711","152"
"nyc",8,"1541018801043","1695040","28313","57"
"nyc",8,"1541019660271","1695048","1902","36"
"nyc",8,"1541020394118","1695055","198863","118"
"nyc",8,"1541025951526","1695095","2477881451","37"
"nyc",8,"1541025951533","1695095","2477881451","37"
"frankfurt",8,"1541029047187","1695115","3536846882","5"
"nyc",8,"1541029848558","1695122","1575","34"
"nyc",8,"1541031991183","1695140","14215","18"
"nyc",8,"1541032358004","1695144","518436","100"
"nyc",8,"1541032359725","1695144","518436","101"
"nyc",8,"1541035011743","1695172","429500817","122"
"nyc",8,"1541035056806","1695173","121917","46"
"nyc",8,"1541036415821","1695184","3579139849","7"
"nyc",8,"1541037166533","1695202","608188023","79"
"nyc",8,"1541037680159","1695207","99268","80"
"nyc",8,"1541038782673","1695225","1442840962","25"
"nyc",8,"1541043725538","1695266","3641855","494"
"nyc",8,"1541045235019","1695276","980838","250"
"nyc",8,"1541045318778","1695278","174827","73"
"nyc",8,"1541046475232","1695286","1073805694","107"
"nyc",8,"1541046529654","1695287","4051698887","61"
"nyc",8,"1541046967532","1695293","554212","59"
"nyc",8,"1541048769815","1695306","154224","78"
"nyc",8,"1541048771068","1695306","154224","80"
"nyc",8,"1541048907307","1695307","11205311","21"
"nyc",8,"1541048907347","1695307","11205311","21"
"nyc",8,"1541048907390","1695307","11205311","21"
"nyc",8,"1541049622311","1695313","24116","121"
"nyc",8,"1541049914529","1695316","4220234392","53"
"nyc",8,"1541050103808","1695317","8414737","29"
"nyc",8,"1541050103849","1695317","8414737","29"
"nyc",8,"1541050103893","1695317","8414737","29"
"nyc",8,"1541050263974","1695319","2505453480","135"
"nyc",8,"1541050264029","1695319","2505453480","136"
"nyc",8,"1541050264916","1695319","2505453480","136"
"nyc",8,"1541050554273","1695322","865547","153"
"nyc",8,"1541050837288","1695326","243047","73"
"nyc",8,"1541051194516","1695331","2147487048","156"
"nyc",8,"1541051194556","1695331","2147487048","156"
"nyc",8,"1541052916750","1695338","3865483000","67"
"frankfurt",8,"1541053288105","1695344","2147484230","64"
"nyc",8,"1541053940099","1695348","335550949","64"
"nyc",8,"1541053979673","1695349","2147498591","43"
"nyc",8,"1541053980654","1695349","2147498591","44"
"nyc",8,"1541054157097","1695350","12828","184"
"nyc",8,"1541054359626","1695352","451947918","21"
"nyc",8,"1541055545879","1695365","471","11"
"nyc",8,"1541057004007","1695382","30375","210"
"nyc",8,"1541057004082","1695382","30375","210"
"nyc",8,"1541057004408","1695382","30375","210"
"nyc",8,"1541058560307","1695389","160","392"
"nyc",8,"1541058560538","1695389","160","392"
"nyc",8,"1541059267210","1695393","1073741995","13"
"nyc",8,"1541059534246","1695394","2965374602","9"
"nyc",8,"1541059534436","1695394","2965374602","9"
"nyc",8,"1541059537936","1695394","2965374602","12"
"nyc",8,"1541061332133","1695410","3221226414","186"
"nyc",8,"1541061333979","1695410","3221226414","187"
"nyc",8,"1541061416595","1695411","67685","85"
"nyc",8,"1541062063232","1695420","9199","26"
"nyc",8,"1541062794974","1695424","983489","291"
"nyc",8,"1541062795076","1695424","983489","292"
"nyc",8,"1541062795174","1695424","983489","292"
"nyc",8,"1541062795177","1695424","983489","292"
"nyc",8,"1541062795316","1695424","983489","292"
"nyc",8,"1541062829875","1695425","140760","36"
"nyc",8,"1541062829877","1695425","140760","36"
"nyc",8,"1541062829945","1695425","140760","36"
"nyc",8,"1541062832710","1695426","296722","6"
"nyc",8,"1541062832712","1695426","296722","6"
"nyc",8,"1541062990917","1695427","117454669","159"
"nyc",8,"1541062991000","1695427","117454669","159"
"nyc",8,"1541062991038","1695427","117454669","160"
"nyc",8,"1541062991094","1695427","117454669","160"
"nyc",8,"1541063134816","1695428","13544","23"
"nyc",8,"1541063134825","1695428","13544","23"
"nyc",8,"1541063143668","1695429","1409286237","12"
"nyc",8,"1541063484971","1695435","264940","45"
"nyc",8,"1541063579816","1695437","2256539280","81"
"nyc",8,"1541063579853","1695437","2256539280","81"
"nyc",8,"1541063579955","1695437","2256539280","81"
"nyc",8,"1541064433242","1695443","2265","55"
"nyc",8,"1541064433475","1695443","2265","55"
"nyc",8,"1541066468583","1695454","3047872294","276"
"nyc",8,"1541066468591","1695454","3047872294","276"
"nyc",8,"1541066468594","1695454","3047872294","276"
"nyc",8,"1541066849302","1695456","332945","307"
"nyc",8,"1541066849305","1695456","332945","307"
"nyc",8,"1541066849597","1695456","332945","307"
"nyc",8,"1541067581136","1695463","2863330766","54"
"nyc",8,"1541067761561","1695467","78912","23"
"nyc",8,"1541067761563","1695467","78912","23"
"nyc",8,"1541067781873","1695468","4026538906","23"
"nyc",8,"1541070014466","1695487","3758099229","75"
"nyc",8,"1541070794016","1695495","2550139024","47"
"nyc",8,"1541070794089","1695495","2550139024","47"
"nyc",8,"1541070794113","1695495","2550139024","47"
"nyc",8,"1541071356807","1695499","20888","12"
"nyc",8,"1541071712803","1695505","3066742192","27"
"nyc",8,"1541071714101","1695505","3066742192","29"
"nyc",8,"1541072934783","1695522","505607","73"
"nyc",8,"1541073015205","1695524","68799","63"
"nyc",8,"1541073015208","1695524","68799","63"
"nyc",8,"1541073024894","1695524","68799","72"
"nyc",8,"1541073818224","1695531","2684355722","49"
"nyc",8,"1541073951176","1695532","717538","135"
"nyc",8,"1541073951183","1695532","717538","135"
"nyc",8,"1541073961397","1695532","717538","145"
"nyc",8,"1541074188019","1695534","3221226275","54"
"nyc",8,"1541074188022","1695534","3221226275","54"
"nyc",8,"1541074188394","1695534","3221226275","54"
"nyc",8,"1541075809341","1695551","5701907","337"
"nyc",8,"1541076379744","1695557","3937069167","267"
"nyc",8,"1541076996450","1695564","429502225","137"
"nyc",8,"1541076996451","1695564","429502225","137"
"nyc",8,"1541076996453","1695564","429502225","137"
"nyc",8,"1541077012364","1695565","1789569822","19"
"nyc",8,"1541077199431","1695566","1431662158","189"
"nyc",8,"1541077199781","1695566","1431662158","189"
"nyc",8,"1541077201400","1695566","1431662158","191"
"nyc",8,"1541077760514","1695569","3053664521","137"
"nyc",8,"1541077964069","1695571","1310157","131"
"nyc",8,"1541078802165","1695576","1059392","303"
"nyc",8,"1541078878334","1695577","137159","16"
"nyc",8,"1541079917737","1695587","1004242558","196"
"nyc",8,"1541079917760","1695587","1004242558","196"
"nyc",8,"1541079930520","1695588","10079631","15"
"nyc",8,"1541080287571","1695592","2147535168","64"
"nyc",8,"1541080287573","1695592","2147535168","64"
"nyc",8,"1541080288144","1695592","2147535168","65"
"nyc",8,"1541080421187","1695593","3579148573","136"
"nyc",8,"1541080421199","1695593","3579148573","136"
"nyc",8,"1541083005168","1695619","762028","35"
"nyc",8,"1541083225207","1695620","8254","230"
"nyc",8,"1541083578114","1695621","175786","354"
"nyc",8,"1541083614217","1695622","1431657399","38"
"nyc",8,"1541083852889","1695623","55775","5"
"nyc",8,"1541083853235","1695623","55775","6"
"nyc",8,"1541086137396","1695640","202255","76"
"nyc",8,"1541086519132","1695644","4125676056","127"
"nyc",8,"1541090862350","1695679","14743","15"
"nyc",8,"1541091618144","1695685","3630591228","37"
"nyc",8,"1541094631324","1695705","5621436","33"
"nyc",8,"1541094691797","1695706","1879108227","63"
"nyc",8,"1541101541230","1695765","48791","282"
"nyc",8,"1541101846499","1695770","858998505","149"
"nyc",8,"1541102035017","1695773","709621","140"
"nyc",8,"1541102229287","1695777","1073751464","160"
"nyc",8,"1541102326306","1695779","1064794651","26"
"nyc",8,"1541102554570","1695780","221032","230"
"nyc",8,"1541103018863","1695783","463208","55"
"nyc",8,"1541103144733","1695785","3454709894","117"
"nyc",8,"1541103260346","1695788","218248","63"
"nyc",8,"1541103262406","1695788","218248","65"
"nyc",8,"1541103433250","1695790","22634","36"
"nyc",8,"1541104067048","1695795","631860","179"
"nyc",8,"1541105549674","1695803","1023509455","66"
"nyc",8,"1541105859846","1695805","2541032","232"
"nyc",8,"1541105869309","1695806","351","13"
"nyc",8,"1541105918095","1695809","3221226175","6"
"nyc",8,"1541106632027","1695818","51220","74"
"nyc",8,"1541106997053","1695819","30215","367"
"nyc",8,"1541115189836","1695886","10738169","427"
"nyc",8,"1541115189855","1695886","10738169","427"
"nyc",8,"1541115189860","1695886","10738169","427"
"nyc",8,"1541115482083","1695890","2961652283","130"
"nyc",8,"1541115482644","1695890","2961652283","130"
"nyc",8,"1541115483829","1695890","2961652283","131"
"nyc",8,"1541116048739","1695894","226126","133"
"nyc",8,"1541116053731","1695894","226126","138"
"nyc",8,"1541116533870","1695898","2835488","26"
"nyc",8,"1541116812170","1695900","200069","265"
"nyc",8,"1541117186985","1695904","9207","127"
"nyc",8,"1541117187312","1695904","9207","128"
"nyc",8,"1541117887848","1695910","63969","53"
"nyc",8,"1541119771597","1695915","84222","45"
"nyc",8,"1541119771600","1695915","84222","45"
"nyc",8,"1541120220767","1695919","260936","95"
"nyc",8,"1541121037544","1695925","2863316007","154"
"nyc",8,"1541121037629","1695925","2863316007","154"
"nyc",8,"1541121037732","1695925","2863316007","154"
"nyc",8,"1541121037783","1695925","2863316007","154"
"nyc",8,"1541121037822","1695925","2863316007","154"
"nyc",8,"1541122001824","1695932","18877","29"
"nyc",8,"1541122266187","1695935","3758107521","181"
"nyc",8,"1541122590901","1695936","18983","327"
"nyc",8,"1541123691993","1695948","1073751794","16"
"nyc",8,"1541124086458","1695954","3144970350","95"
"nyc",8,"1541124086904","1695954","3144970350","95"
"nyc",8,"1541124109403","1695955","308528","25"
"nyc",8,"1541124447801","1695957","8389960","307"
"nyc",8,"1541125176258","1695960","84400","375"
"nyc",8,"1541125180841","1695960","84400","379"
"nyc",8,"1541126082164","1695963","628167309","265"
"nyc",8,"1541126082165","1695963","628167309","265"
"nyc",8,"1541126082652","1695963","628167309","265"
"nyc",8,"1541126464647","1695964","3730","22"
"nyc",8,"1541126464651","1695964","3730","22"
"nyc",8,"1541126744049","1695965","1879064735","42"
"nyc",8,"1541126744179","1695965","1879064735","42"
"nyc",8,"1541126744207","1695965","1879064735","42"
"nyc",8,"1541126744627","1695965","1879064735","42"
"nyc",8,"1541127734937","1695971","67714","555"
"nyc",8,"1541127734940","1695971","67714","555"
"nyc",8,"1541127734944","1695971","67714","555"
"nyc",8,"1541127868407","1695972","2899104612","137"
"nyc",8,"1541127991020","1695975","293601502","15"
"nyc",8,"1541127991114","1695975","293601502","15"
"nyc",8,"1541128250379","1695977","35389","204"
"nyc",8,"1541128735566","1695980","1431677793","345"
"nyc",8,"1541129106681","1695985","8455616","62"
"nyc",8,"1541129364529","1695988","4226171","40"
"nyc",8,"1541129433510","1695990","11254159","49"
"nyc",8,"1541130816929","1695996","3489761362","290"
"nyc",8,"1541131595435","1696005","42169","27"
"nyc",8,"1541131602455","1696005","42169","34"
"nyc",8,"1541132208732","1696008","2634352716","507"
"nyc",8,"1541132208770","1696008","2634352716","507"
"nyc",8,"1541132208899","1696008","2634352716","507"
"nyc",8,"1541132539002","1696010","62526","34"
"nyc",8,"1541132539019","1696010","62526","34"
"nyc",8,"1541132659965","1696011","2147499871","39"
"nyc",8,"1541133096944","1696014","176711","14"
"nyc",8,"1541133097205","1696014","176711","15"
"nyc",8,"1541133097273","1696014","176711","15"
"nyc",8,"1541133640153","1696021","1262348","143"
"nyc",8,"1541133942076","1696023","5409","173"
"nyc",8,"1541134171014","1696024","2955","71"
"nyc",8,"1541134175471","1696025","123078","7"
"nyc",8,"1541134322113","1696028","4550","29"
"nyc",8,"1541134523022","1696029","1073008","203"
"nyc",8,"1541134991352","1696030","8612412","469"
"nyc",8,"1541135626395","1696037","12751627","206"
"nyc",8,"1541135626402","1696037","12751627","206"
"nyc",8,"1541135986187","1696038","1916800","365"
"nyc",8,"1541136711980","1696047","50105","189"
"nyc",8,"1541136715920","1696048","1804631517","5"
"nyc",8,"1541138759524","1696063","14061098","222"
"nyc",8,"1541139130559","1696066","2898320056","69"
"nyc",8,"1541139200600","1696067","32933","72"
"nyc",8,"1541139825288","1696070","2961806583","68"
"nyc",8,"1541141796442","1696088","3456196069","76"
"nyc",8,"1541141796447","1696088","3456196069","76"
"nyc",8,"1541142524173","1696096","15407579","22"
"nyc",8,"1541142741097","1696099","724995","141"
"nyc",8,"1541143523046","1696101","37175","526"
"nyc",8,"1541143523245","1696101","37175","526"
"nyc",8,"1541143523349","1696101","37175","526"
"nyc",8,"1541143806898","1696102","3716155095","285"
"nyc",8,"1541143808136","1696102","3716155095","287"
"nyc",8,"1541145411944","1696112","3503594","451"
"nyc",8,"1541145411946","1696112","3503594","451"
"nyc",8,"1541145415294","1696112","3503594","455"
"nyc",8,"1541146208495","1696119","643143","134"
"nyc",8,"1541146208866","1696119","643143","134"
"nyc",8,"1541146221570","1696120","3865470820","13"
"nyc",8,"1541146886883","1696126","47158","33"
"nyc",8,"1541146886886","1696126","47158","33"
"nyc",8,"1541146886888","1696126","47158","33"
"nyc",8,"1541146888357","1696126","47158","35"
"nyc",8,"1541147250435","1696128","278539","269"
"nyc",8,"1541148219061","1696136","328641","66"
"nyc",8,"1541148596244","1696139","2852127892","221"
"nyc",8,"1541151006238","1696158","709059","58"
"nyc",8,"1541151900696","1696164","21674","28"
"nyc",8,"1541151952934","1696166","1431663061","47"
"nyc",8,"1541152953888","1696176","34715","60"
"nyc",8,"1541155014014","1696189","4099743262","250"
"nyc",8,"1541155971823","1696198","269652","229"
"nyc",8,"1541157032983","1696201","2812034","279"
"nyc",8,"1541157311173","1696202","50495","39"
"nyc",8,"1541157311612","1696202","50495","39"
"nyc",8,"1541157554338","1696204","2850090","39"
"nyc",8,"1541157621605","1696205","6745227","72"
"nyc",8,"1541157623021","1696205","6745227","74"
"nyc",8,"1541157754488","1696207","429038","82"
"nyc",8,"1541158067801","1696210","1107903","231"
"nyc",8,"1541158422813","1696213","2290564","321"
"nyc",8,"1541158422899","1696213","2290564","321"
"nyc",8,"1541158422945","1696213","2290564","321"
"nyc",8,"1541158423424","1696213","2290564","322"
"nyc",8,"1541158424677","1696213","2290564","323"
"nyc",8,"1541158434412","1696214","989860495","13"
"nyc",8,"1541158434441","1696214","989860495","13"
"nyc",8,"1541158702028","1696215","306785792","15"
"nyc",8,"1541159615557","1696219","4081772496","387"
"nyc",8,"1541159615746","1696219","4081772496","387"
"nyc",8,"1541159615851","1696219","4081772496","387"
"nyc",8,"1541159615990","1696219","4081772496","387"
"nyc",8,"1541160041372","1696220","3865482196","335"
"nyc",8,"1541160041373","1696220","3865482196","335"
"nyc",8,"1541160043149","1696220","3865482196","337"
"nyc",8,"1541160043152","1696220","3865482196","337"
"nyc",8,"1541160785163","1696233","25611","12"
"nyc",8,"1541160785178","1696233","25611","12"
"nyc",8,"1541161008178","1696236","144966","24"
"nyc",8,"1541161298634","1696237","1701472555","293"
"nyc",8,"1541161298657","1696237","1701472555","293"
"nyc",8,"1541161300836","1696237","1701472555","295"
"nyc",8,"1541161309774","1696237","1701472555","304"
"nyc",8,"1541161364513","1696238","200402","67"
"nyc",8,"1541161364722","1696238","200402","67"
"nyc",8,"1541162343694","1696243","3579145503","24"
"nyc",8,"1541162384196","1696244","2576999210","48"
"nyc",8,"1541162384744","1696244","2576999210","48"
"nyc",8,"1541162386034","1696244","2576999210","50"
"nyc",8,"1541162696039","1696248","865704910","69"
"nyc",8,"1541162696055","1696248","865704910","69"
"nyc",8,"1541162696097","1696248","865704910","69"
"nyc",8,"1541163221583","1696251","522","391"
"nyc",8,"1541163221884","1696251","522","391"
"nyc",8,"1541163223342","1696251","522","393"
"nyc",8,"1541163405658","1696252","474379","186"
"nyc",8,"1541163405664","1696252","474379","186"
"nyc",8,"1541164612227","1696259","3937062592","267"
"nyc",8,"1541164613643","1696259","3937062592","268"
"nyc",8,"1541165038523","1696268","11394876","126"
"nyc",8,"1541165081139","1696269","139308","44"
"nyc",8,"1541169177829","1696300","4124","314"
"nyc",8,"1541170453856","1696312","10417","189"
"nyc",8,"1541171023455","1696318","2147485858","13"
"nyc",8,"1541171092236","1696319","1670267038","11"
"frankfurt",8,"1541171477085","1696323","20711","13"
"nyc",8,"1541172394399","1696337","11240741","154"
"nyc",8,"1541176433639","1696364","106807","65"
"nyc",8,"1541182645240","1696425","1391439","405"
"nyc",8,"1541183245761","1696431","196253","18"
"nyc",8,"1541184096155","1696438","110651","94"
"nyc",8,"1541185205956","1696450","3579162718","34"
"nyc",8,"1541186610500","1696461","3435977523","21"
"nyc",8,"1541187744548","1696466","3059744784","9"
"nyc",8,"1541189708765","1696486","47273","102"
"nyc",8,"1541190184601","1696489","8430615","248"
"nyc",8,"1541190939174","1696499","3937097646","51"
"nyc",8,"1541206362297","1696626","11344139","318"
"nyc",8,"1541208389910","1696634","570771484","280"
"nyc",8,"1541209062225","1696642","366387","69"
"nyc",8,"1541210207329","1696646","2684970377","718"
"nyc",8,"1541212472138","1696661","880805107","314"
"nyc",8,"1541213155996","1696668","650822","124"
"nyc",8,"1541213156202","1696668","650822","125"
"nyc",8,"1541213428373","1696669","1073746034","274"
"nyc",8,"1541213428374","1696669","1073746034","274"
"nyc",8,"1541213428383","1696669","1073746034","274"
"nyc",8,"1541215599242","1696692","11194335","10"
"nyc",8,"1541215759538","1696693","887038","163"
"nyc",8,"1541215776318","1696694","3979336082","18"
"nyc",8,"1541219026922","1696714","35458","12"
"nyc",8,"1541220378414","1696727","1431679851","57"
"nyc",8,"1541220378799","1696727","1431679851","57"
"nyc",8,"1541221450415","1696739","12589","12"
"nyc",8,"1541224087291","1696760","268444976","40"
"nyc",8,"1541224145369","1696763","85699","14"
"nyc",8,"1541224612921","1696764","450484","469"
"nyc",8,"1541225302519","1696772","1507","56"
"frankfurt",8,"1541302833496","1696772","2697120","77586"
"frankfurt",8,"1541302833843","1696773","3223076837","52832"
"frankfurt",8,"1541302833905","1696774","611401","50881"
"nyc",8,"1541240613091","1696891","1409685938","64"
"nyc",8,"1541240807623","1696896","316635","60"
"nyc",8,"1541247139189","1696941","3959432363","54"
"nyc",8,"1541247458413","1696945","6766376","34"
"nyc",8,"1541257706148","1697027","581918","62"
"nyc",8,"1541262885129","1697064","646386","31"
"nyc",8,"1541275963429","1697187","29608","66"
"frankfurt",8,"1541276201739","1697189","3221232875","201"
"nyc",8,"1541277695114","1697207","2650963438","53"
"nyc",8,"1541280301381","1697227","3338693539","76"
"nyc",8,"1541281777002","1697244","2147526866","50"
"nyc",8,"1541292123973","1697325","8439763","36"
"nyc",8,"1541294746615","1697344","6312","218"
"nyc",8,"1541294795592","1697345","248915","50"
"nyc",8,"1541301318285","1697399","2533399570","32"
"nyc",8,"1541309412912","1697477","427724","207"
"nyc",8,"1541312458161","1697508","2000695937","40"
"nyc",8,"1541312863268","1697513","805327061","162"
"nyc",8,"1541313168008","1697518","973144641","6"
"nyc",8,"1541313684568","1697523","15226","379"
"nyc",8,"1541316363657","1697548","1912607312","288"
"nyc",8,"1541321086228","1697579","4296372","61"
"nyc",8,"1541321086230","1697579","4296372","61"
"nyc",8,"1541327828817","1697624","103823","217"
"nyc",8,"1541327970371","1697626","2380568572","52"
"nyc",8,"1541328384667","1697629","52744","360"
"nyc",8,"1541328617366","1697632","3221226556","10"
"nyc",8,"1541329343471","1697635","15868134","45"
"nyc",8,"1541330180981","1697641","2147499347","40"
"nyc",8,"1541330868603","1697647","208212","22"
"nyc",8,"1541332658316","1697661","1411165809","296"
"nyc",8,"1541332823674","1697662","25917","41"
"nyc",8,"1541332823678","1697662","25917","41"
"nyc",8,"1541334436541","1697679","35423","10"
"nyc",8,"1541335415961","1697689","3435974243","13"
"nyc",8,"1541336072293","1697695","603980638","206"
"nyc",8,"1541338399393","1697714","3668618508","60"
"nyc",8,"1541339283235","1697724","103683","39"
"nyc",8,"1541341970332","1697752","9138","19"
"nyc",8,"1541345692535","1697787","8219","7"
"nyc",8,"1541346532880","1697793","171824","256"
"nyc",8,"1541358467312","1697896","4052","78"
"nyc",8,"1541358966043","1697902","1224","46"
"nyc",8,"1541360263906","1697918","268437224","204"
"frankfurt",8,"1541364847364","1697954","8408577","17"
"nyc",8,"1541375981696","1698036","288790","242"
"nyc",8,"1541376357084","1698038","2004321845","353"
"frankfurt",8,"1541393191667","1698182","233674","29"
"frankfurt",8,"1541426627567","1698465","2214597655","201"
"nyc",8,"1541426633207","1698465","1288490633","206"
"frankfurt",8,"1541427083015","1698469","130787","177"
"tokyo",8,"1543070929026","1698469","141483","1643961"
"frankfurt",8,"1541427082830","1698470","13514053","97"
"frankfurt",8,"1541427083096","1698470","13514053","98"
"nyc",8,"1541439050345","1698584","2952955974","194"
"nyc",8,"1541464256456","1698794","872453534","31"
"nyc",8,"1541467824617","1698827","90603","168"
"nyc",8,"1541470779862","1698853","419436579","101"
"nyc",8,"1541470898086","1698854","88045","59"
"nyc",8,"1541475873657","1698901","1220","40"
"frankfurt",8,"1541480241520","1698942","120134","60"
"frankfurt",8,"1541501041090","1699112","2919496320","205"
"frankfurt",8,"1541501232740","1699113","1208168721","193"
"nyc",8,"1541504513650","1699142","4008637120","35"
"nyc",8,"1541518455295","1699257","2244413803","91"
"frankfurt",8,"1541518919047","1699258","64337","467"
"tokyo",8,"1543048916746","1699258","715907763","1530463"
"frankfurt",8,"1541518918811","1699259","1486791658","241"
"frankfurt",8,"1541518918813","1699259","1486791658","241"
"frankfurt",8,"1541518919208","1699259","1486791658","242"
"nyc",8,"1541519696638","1699266","1991812536","123"
"nyc",8,"1541519696641","1699266","1991812536","123"
"nyc",8,"1541525811042","1699317","356826","47"
"nyc",8,"1541525930839","1699319","1124081598","115"
"nyc",8,"1541529610474","1699347","1030901","69"
"nyc",8,"1541529780605","1699349","2147484617","36"
"nyc",8,"1541530987288","1699360","4108231851","73"
"nyc",8,"1541531347573","1699366","1600152011","51"
"nyc",8,"1541532452204","1699371","3611308135","280"
"nyc",8,"1541532927198","1699372","16615","478"
"nyc",8,"1541532929322","1699372","16615","480"
"nyc",8,"1541533267016","1699374","3937075411","64"
"nyc",8,"1541533267022","1699374","3937075411","64"
"nyc",8,"1541533376496","1699375","1288492876","115"
"nyc",8,"1541533376590","1699375","1288492876","115"
"nyc",8,"1541533377806","1699375","1288492876","116"
"nyc",8,"1541533948555","1699378","252094146","413"
"nyc",8,"1541533948557","1699378","252094146","413"
"nyc",8,"1541533948640","1699378","252094146","413"
"frankfurt",8,"1541534268667","1699381","1431660401","89"
"nyc",8,"1541534999120","1699388","833236","279"
"nyc",8,"1541534999273","1699388","833236","279"
"nyc",8,"1541534999428","1699388","833236","279"
"nyc",8,"1541535757395","1699394","141073","137"
"nyc",8,"1541536221719","1699396","9072851","420"
"nyc",8,"1541536221818","1699396","9072851","420"
"nyc",8,"1541536222384","1699396","9072851","421"
"nyc",8,"1541536536030","1699400","1431677545","59"
"nyc",8,"1541536673349","1699402","3937072055","108"
"nyc",8,"1541536782792","1699403","2147488057","110"
"nyc",8,"1541536782794","1699403","2147488057","110"
"nyc",8,"1541536786508","1699403","2147488057","114"
"nyc",8,"1541536894421","1699404","1250","54"
"nyc",8,"1541536894424","1699404","1250","54"
"nyc",8,"1541537389186","1699406","5080316","371"
"nyc",8,"1541537389188","1699406","5080316","371"
"nyc",8,"1541538473605","1699412","1610632929","71"
"nyc",8,"1541538475573","1699412","1610632929","73"
"nyc",8,"1541539108246","1699415","3808433020","39"
"nyc",8,"1541539108251","1699415","3808433020","39"
"nyc",8,"1541540084396","1699424","1288499302","256"
"nyc",8,"1541543819309","1699457","3112248061","142"
"nyc",8,"1541545228192","1699468","1409287437","230"
"nyc",8,"1541545933631","1699470","4353097","535"
"frankfurt",8,"1541551403726","1699521","60708","75"
"nyc",8,"1541558379337","1699572","62651","36"
"nyc",8,"1541558379347","1699572","62651","36"
